year,month,day,hour,38,42,44,45,46,48,52,95,97,100,102,103,310,311,312,313,331,375,387,401,418,449,451,640,643,669,936,1006,1414,1416,1483,1669,1810,1814,1815,1816,1817,1818
2013,8,1,0,0.271968996,0.130961301,0,0,0.378909662,10.23129689,0.718424646,0,0.029705872,0.001206371,0.686299759,22.23393171,0,8.75E-05,0.415491328,0.011222254,0.068840211,0.010594595,0.000196647,0.014708986,3.34E-05,0.405392031,2.495863021,18.20849745,1.339929868,0.197458107,0.599838033,0.169088798,0.109170268,8.459011957,0.017473611,0.167293272,0.026572011,224.2622313,285.4205956,270.7697534,28.74525422,39.19420174
2013,8,1,1,2.639223414,0.037468539,0,0,0.049252583,8.034868452,1.387688057,0.027187833,3.209861594,0.014305011,1.102354,21.10816887,0,0.000282006,2.426804881,0.021741459,0.027864,0.00118396,3.49E-05,0.004200855,0,1.14341446,10.19244852,17.19452676,1.799607724,0.220792688,0.366304371,0.033693322,3.331794186,5.134768003,0.018097316,0.032834702,0.040346322,241.3599662,289.6637392,187.5367155,9.278816742,26.24783656
2013,8,1,2,4.176732113,0.270673365,0,0.119664377,0.833268667,3.512245385,1.924222093,0.217301369,4.391826099,0.03374386,1.316810852,48.44528166,0.016683607,0.002135697,13.28758839,0.06279088,0.536596893,0.000305068,0.000170547,0,0,1.568445983,13.35654326,30.25904843,3.042077553,0.240252611,0.337500931,0.117407133,2.369898262,12.52188323,0.018499025,2.024842653,0.045530068,228.7243491,265.558016,126.4356016,6.444222787,16.91954236
2013,8,1,3,0.828093713,2.653360101,0,0,1.471980861,1.321985908,3.287564181,0.310068892,5.412603966,0.056725122,2.496477426,78.68312535,0.108259498,0.000342213,17.48368034,0.055343137,0.817984056,0.01728564,0.000372852,7.04E-05,0,0.738442602,6.253039981,52.5745909,7.722200863,0.147584926,0.55787487,0.218679683,2.850573889,32.27909411,0.019630414,2.30396666,0.06792303,231.177003,276.0915186,81.9722894,7.288425372,11.56295571
2013,8,1,4,6.827950987,17.21431289,2.061079923,3.565535229,29.25014574,2.533775158,4.453740269,0.487851858,9.225017619,0.075447246,5.006721606,111.3933104,0.052763427,0.004430009,1.405497466,0.005072892,0.491031589,0.005021835,0.00078514,0.000745647,0.00222094,0.772474545,6.837702469,73.16510973,9.530182108,0.02708136,1.735342791,0.586995142,4.976826443,39.44296695,0.018337789,6.854481771,0.026047311,190.0877092,210.2266065,60.35383915,3.93170437,7.3835302
2013,8,1,5,45.88973632,47.35783143,17.29768361,45.25291842,73.87369478,4.213417498,4.190844595,0.831590797,14.21381805,0.08796271,7.744616872,159.6950547,0.031271598,0.000819943,1.203521656,0.010089754,1.590046818,0.017916068,0.000270848,0.001874291,0.002636205,0.534505225,4.599241529,100.6922693,11.0900934,0.185506134,2.209795276,0.883305466,9.52210612,50.83509523,0.012269852,19.7409062,0.077892342,126.0092002,143.2329872,30.36111894,0,3.184583011
2013,8,1,6,102.1611782,76.09908376,45.22162982,118.7102335,101.2688165,14.02523773,5.314249918,0.816655631,16.06360562,0.090014162,11.80624465,205.0124095,7.69E-05,0.00011695,34.82912338,0.143898824,5.886430258,0.014187415,2.83E-06,0.006936763,0.001789097,1.388775866,7.635887209,122.9880201,17.73625962,0.493204669,3.361758684,1.235126748,11.01724071,61.99292217,0.006537579,39.99543472,0.125654878,117.3044884,206.938002,24.70610778,0,2.434466959
2013,8,1,7,104.9839621,66.91528307,103.0330144,245.8301639,101.7420744,20.19931735,4.925930314,1.132953783,17.18742309,0.092512332,18.29221367,221.7588953,0.000107533,0.000112128,45.35344944,0.169186982,12.04460876,0.004810294,1.87E-06,0.003020945,0.000940327,1.123936242,7.915156096,125.9007512,23.42698559,0.71439183,3.410968853,1.738015037,10.85657454,61.78544392,0.009271808,31.23559268,0.169356889,154.631139,177.082542,6.714909586,0,0.953204782
2013,8,1,8,98.65996291,69.69098859,120.5910889,295.6288212,100.4495152,39.88737517,3.291044217,1.408136914,16.66232124,0.085257579,24.7721351,246.5531074,0.009844181,0.001397122,42.35770272,0.137230254,14.26533866,0.001668161,3.78E-05,0.000405973,8.32E-05,0.864830974,4.418516809,132.5844722,28.12480688,0.714134066,4.377241326,1.594654623,14.02750816,59.79409193,0.00444389,39.10620165,0.166572542,85.34629264,96.47711009,2.731816125,0,0.019558839
2013,8,1,9,91.22060635,46.44934293,134.1203741,308.3298076,74.15407093,37.13122355,3.539534472,1.074699506,13.71889208,0.074012332,24.48532648,242.5677666,0.223164394,0.015120134,50.13112694,0.182859367,13.16708994,0.01045701,0.000470271,0.270288889,0.003391556,0.3851696,3.931754562,131.9372664,29.18699667,0.009747531,6.20676057,1.653839927,10.16457725,52.07500597,0.001718722,31.56568491,0.118199845,59.82672623,97.2139414,2.78749443,0,0.891202143
2013,8,1,10,88.39870582,60.0385353,137.0582116,329.6855905,67.69001198,37.62901396,2.994274981,1.33233737,12.93897806,0.083379558,25.75165694,244.7615891,0.292074322,0.005171579,34.49769835,0.091055984,10.65029579,0.148112478,0.002820405,1.061243358,0.00605016,1.692198459,8.205282822,127.1596156,29.11795437,0.000126611,4.656600758,1.550325495,10.32136298,44.30223474,0.006982284,32.793152,0.11959683,55.94913918,119.8859139,0.709367641,0,0.00390582
2013,8,1,11,81.696125,41.00307422,97.71237971,258.8665693,74.38050843,26.0041517,3.223587014,1.043420369,7.163290926,0.078881508,20.16304027,181.0245268,0.122648728,0.004488721,30.8946744,0.146189672,6.992676979,0.015784146,0.000953097,0.229662887,0.004449931,2.596142139,7.643998494,98.31716959,27.54373416,0.30495036,4.163919891,1.716505329,8.060653737,27.46756303,0.003379305,34.01831072,0.129140132,75.98328549,149.226722,24.37367314,0,1.869443702
2013,8,1,12,83.21793796,31.20104196,60.58409197,150.521875,59.29003476,24.16749772,4.167833626,1.40592586,9.949183287,0.077493447,24.82232863,171.8947005,0.072830291,0.008850056,30.17577301,0.123774545,8.241106039,0.084590196,0.001132864,0.492382164,0.006998918,1.677691902,6.757517301,81.92381015,27.9697445,0.475492668,5.71958918,0.929284564,18.93975832,14.84972186,0.005618985,25.86595131,0.09140616,146.578151,208.8616578,34.2664717,2.053246767,5.805508658
2013,8,1,13,56.90262288,16.89195076,59.75503163,127.3601457,31.5416455,19.71325785,3.148064148,1.514792224,4.696282269,0.081302331,30.33764669,231.472171,0.300352488,0.029431452,34.28984654,0.12660166,10.97161173,0.270316862,0.001086902,0.777184854,0.019558461,5.446266279,12.61788255,90.0164103,29.03818592,0.393552234,7.826617749,0.395252265,7.75422854,21.53376094,0.010493404,20.86650154,0.082554678,210.1538914,244.4316725,74.47223355,9.501908446,9.472055655
2013,8,1,14,34.35056393,20.12153794,93.7483908,204.7620798,16.48291242,32.12895859,2.301923167,1.317753573,4.553567627,0.065311771,34.0892052,247.5177629,0.52868636,0.016318434,29.37047372,0.103094603,14.52893298,0.116835293,0.00250917,2.017879721,0.018845101,17.45472269,24.97877149,105.9803071,29.66250911,0.308643882,8.652314624,0.124798675,6.729568305,14.10479598,0.018354836,15.02527481,0.095243742,320.2862505,405.4961081,119.4947021,19.03766003,14.56197397
2013,8,1,15,21.24490472,38.90800173,125.480715,273.9970561,30.40377727,49.82197817,1.939530428,0.747768926,6.260903836,0.040429431,30.999788,236.3630028,0.212116617,0.007060528,14.37659112,0.050286769,19.95361652,0.026253546,0.002020558,0.505379936,0.006255843,9.367839975,22.23248881,131.4556023,22.85353489,0.253868365,8.383528959,0.317152822,10.4218976,26.73809322,0.026449929,14.98931616,0.067905144,461.4870081,639.1366223,143.4196213,22.88212943,19.54283361
